Journal du panier alt - top 15 par capitalisation, a chaque date
Une ligne par changement de composition.

2023-07-23  ada, avaxp, bch, cro, doge, etc, link, ltc, matic_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-07-24  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-07-28  ada, avaxp, bch, cro, doge, etc, link, ltc, matic_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-07-29  ada, avaxp, bch, cro, doge, link, ltc, matic_eth, qnt, shib_eth, uni, xlm, xmr, xrp, xvg
2023-08-02  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-09-05  ada, avaxp, bch, cro, doge, link, ltc, matic_eth, qnt, shib_eth, uni, xlm, xmr, xrp, xvg
2023-09-06  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-10-25  ada, avaxp, bch, cro, doge, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-12-07  ada, avaxp, bch, cro, doge, etc, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2023-12-11  ada, avaxp, bch, cro, doge, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xmr, xrp, xvg
2023-12-13  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-07-03  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-07-06  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-07-07  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-07-11  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-05  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-06  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-07  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-08  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-10  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-08-21  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-01  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-02  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-03  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-04  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-16  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-09-17  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-10-01  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-11-23  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-11-26  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-11-27  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-12-09  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-12-11  ada, avaxp, bch, cro, doge, icp, link, ltc, matic_eth, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-12-12  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-12-18  aave, ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xrp, xvg
2024-12-21  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2024-12-22  aave, ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xrp, xvg
2025-01-08  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, pol_eth, shib_eth, uni, xlm, xrp, xvg
2025-01-13  aave, ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xrp, xvg
2025-02-02  aave, ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-02-24  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-04  aave, ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-07  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-09  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-14  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-16  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-17  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-21  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-22  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-03-28  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-01  ada, avaxp, bch, cro, doge, icp, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-02  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-22  ada, avaxc, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-27  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-28  ada, avaxc, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-04-30  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-05-01  ada, avaxc, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-05-02  aave, ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-05-04  ada, avaxp, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-05-05  aave, ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-09-17  ada, avaxc, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-10-10  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2025-10-13  aave, ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg
2025-10-17  ada, avaxp, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2026-01-31  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-04-06  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, xaut, xlm, xmr, xrp, xvg, zec
2026-04-07  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-04-12  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, xaut, xlm, xmr, xrp, xvg, zec
2026-04-13  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-05-28  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, xaut, xlm, xmr, xrp, xvg, zec
2026-06-16  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-06-25  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2026-06-26  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-06-27  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2026-06-30  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, xaut, xlm, xmr, xrp, xvg, zec
2026-07-02  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-07-08  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2026-08-05  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
2026-08-06  ada, bch, cro, doge, leo_eos, leo_eth, link, ltc, shib_eth, uni, xlm, xmr, xrp, xvg, zec
2026-08-07  ada, bch, cro, doge, leo_eth, link, ltc, shib_eth, uni, xaut, xlm, xmr, xrp, xvg, zec
